Epoch 1/3
------------------------------------------------------------
[1/1429] Loss: 0.7604 | LR: 0.005
[463/1429] Loss: 0.2533 | LR: 0.005
[464/1429] Loss: 0.6019 | LR: 0.005
[465/1429] Loss: 0.2262 | LR: 0.005
[466/1429] Loss: 0.7127 | LR: 0.005
[467/1429] Loss: 0.4288 | LR: 0.005
[468/1429] Loss: 0.5979 | LR: 0.005
[469/1429] Loss: 0.0264 | LR: 0.005
[470/1429] Loss: 0.6201 | LR: 0.005
[471/1429] Loss: 0.9625 | LR: 0.005
[472/1429] Loss: 0.8848 | LR: 0.005
[473/1429] Loss: 0.5783 | LR: 0.005
[474/1429] Loss: 0.5381 | LR: 0.005
[475/1429] Loss: 0.8862 | LR: 0.005
[476/1429] Loss: 0.6798 | LR: 0.005
[477/1429] Loss: 0.8033 | LR: 0.005
[478/1429] Loss: 0.1615 | LR: 0.005
[479/1429] Loss: 0.0395 | LR: 0.005
[480/1429] Loss: 0.2792 | LR: 0.005
[481/1429] Loss: 0.6605 | LR: 0.005
[482/1429] Loss: 0.0025 | LR: 0.005
[483/1429] Loss: 0.7123 | LR: 0.005
[484/1429] Loss: 0.8766 | LR: 0.005
[485/1429] Loss: 0.1091 | LR: 0.005
[486/1429] Loss: 0.6451 | LR: 0.005
[487/1429] Loss: 0.5562 | LR: 0.005
[488/1429] Loss: 0.7104 | LR: 0.005
[489/1429] Loss: 0.3756 | LR: 0.005
[490/1429] Loss: 0.2888 | LR: 0.005
[491/1429] Loss: 0.5114 | LR: 0.005
[492/1429] Loss: 0.2877 | LR: 0.005
[493/1429] Loss: 0.0415 | LR: 0.005
[494/1429] Loss: 0.8899 | LR: 0.005
[495/1429] Loss: 0.1575 | LR: 0.005
[496/1429] Loss: 0.4929 | LR: 0.005
[497/1429] Loss: 0.6568 | LR: 0.005
[498/1429] Loss: 0.938 | LR: 0.005
[499/1429] Loss: 0.7259 | LR: 0.005
[500/1429] Loss: 0.6799 | LR: 0.005
[501/1429] Loss: 0.7841 | LR: 0.005
[502/1429] Loss: 0.0908 | LR: 0.005
[503/1429] Loss: 0.2139 | LR: 0.005
[504/1429] Loss: 0.5807 | LR: 0.005
[505/1429] Loss: 0.273 | LR: 0.005
[506/1429] Loss: 0.9261 | LR: 0.005
[507/1429] Loss: 0.9071 | LR: 0.005
[508/1429] Loss: 0.5506 | LR: 0.005
[509/1429] Loss: 0.0608 | LR: 0.005
[510/1429] Loss: 0.8918 | LR: 0.005
[511/1429] Loss: 0.2892 | LR: 0.005
[512/1429] Loss: 0.3239 | LR: 0.005
[513/1429] Loss: 0.2078 | LR: 0.005
[514/1429] Loss: 0.9254 | LR: 0.005
[515/1429] Loss: 0.56 | LR: 0.005
[516/1429] Loss: 0.3134 | LR: 0.005
[517/1429] Loss: 0.8687 | LR: 0.005
[518/1429] Loss: 0.0568 | LR: 0.005
[519/1429] Loss: 0.5917 | LR: 0.005
[520/1429] Loss: 0.0605 | LR: 0.005
[521/1429] Loss: 0.1321 | LR: 0.005
[522/1429] Loss: 0.1371 | LR: 0.005
[523/1429] Loss: 0.9011 | LR: 0.005
[524/1429] Loss: 0.5293 | LR: 0.005
[525/1429] Loss: 0.599 | LR: 0.005
[526/1429] Loss: 0.3733 | LR: 0.005
[527/1429] Loss: 0.8079 | LR: 0.005
[528/1429] Loss: 0.1842 | LR: 0.005
[529/1429] Loss: 0.4497 | LR: 0.005
[530/1429] Loss: 0.7346 | LR: 0.005
[531/1429] Loss: 0.818 | LR: 0.005
[532/1429] Loss: 0.8002 | LR: 0.005
[533/1429] Loss: 0.5645 | LR: 0.005
[534/1429] Loss: 0.0302 | LR: 0.005
[535/1429] Loss: 0.6196 | LR: 0.005
[536/1429] Loss: 0.0084 | LR: 0.005
[537/1429] Loss: 0.7498 | LR: 0.005
[538/1429] Loss: 0.4654 | LR: 0.005
[539/1429] Loss: 0.417 | LR: 0.005
[540/1429] Loss: 0.53 | LR: 0.005
[541/1429] Loss: 0.3258 | LR: 0.005
[542/1429] Loss: 0.0908 | LR: 0.005
[543/1429] Loss: 0.3388 | LR: 0.005
[544/1429] Loss: 0.2745 | LR: 0.005
[545/1429] Loss: 0.3586 | LR: 0.005
[546/1429] Loss: 0.1384 | LR: 0.005
[547/1429] Loss: 0.7427 | LR: 0.005
[548/1429] Loss: 0.4552 | LR: 0.005
[549/1429] Loss: 0.4846 | LR: 0.005
[550/1429] Loss: 0.1164 | LR: 0.005
[551/1429] Loss: 0.5314 | LR: 0.005
[552/1429] Loss: 0.4101 | LR: 0.005
[553/1429] Loss: 0.2044 | LR: 0.005
[554/1429] Loss: 0.4418 | LR: 0.005
[555/1429] Loss: 0.7205 | LR: 0.005
[556/1429] Loss: 0.5479 | LR: 0.005
[557/1429] Loss: 0.3043 | LR: 0.005
[558/1429] Loss: 0.8282 | LR: 0.005
[559/1429] Loss: 0.8541 | LR: 0.005
[560/1429] Loss: 0.9406 | LR: 0.005
[561/1429] Loss: 0.1293 | LR: 0.005
[562/1429] Loss: 0.2915 | LR: 0.005
[563/1429] Loss: 0.2878 | LR: 0.005
[564/1429] Loss: 0.2993 | LR: 0.005
[565/1429] Loss: 0.1791 | LR: 0.005
[566/1429] Loss: 0.5915 | LR: 0.005
[567/1429] Loss: 0.8925 | LR: 0.005
[568/1429] Loss: 0.9462 | LR: 0.005
[569/1429] Loss: 0.5747 | LR: 0.005
[570/1429] Loss: 0.1064 | LR: 0.005
[571/1429] Loss: 0.9006 | LR: 0.005
[572/1429] Loss: 0.9964 | LR: 0.005
[573/1429] Loss: 0.7046 | LR: 0.005
[574/1429] Loss: 0.754 | LR: 0.005
[575/1429] Loss: 0.1424 | LR: 0.005
[576/1429] Loss: 0.9329 | LR: 0.005
[577/1429] Loss: 0.1344 | LR: 0.005
[578/1429] Loss: 0.9509 | LR: 0.005
[579/1429] Loss: 0.32 | LR: 0.005
[580/1429] Loss: 0.6494 | LR: 0.005
[581/1429] Loss: 0.4633 | LR: 0.005
[582/1429] Loss: 0.4177 | LR: 0.005
[583/1429] Loss: 0.7347 | LR: 0.005
[584/1429] Loss: 0.1444 | LR: 0.005
[585/1429] Loss: 0.0818 | LR: 0.005
[586/1429] Loss: 0.935 | LR: 0.005
[587/1429] Loss: 0.6881 | LR: 0.005
[588/1429] Loss: 0.4011 | LR: 0.005
[589/1429] Loss: 0.6405 | LR: 0.005
[590/1429] Loss: 0.2661 | LR: 0.005
[591/1429] Loss: 0.2069 | LR: 0.005
[592/1429] Loss: 0.0619 | LR: 0.005
[593/1429] Loss: 0.0057 | LR: 0.005
[594/1429] Loss: 0.6419 | LR: 0.005
[595/1429] Loss: 0.9373 | LR: 0.005
[596/1429] Loss: 0.1697 | LR: 0.005
[597/1429] Loss: 0.2956 | LR: 0.005
[598/1429] Loss: 0.0469 | LR: 0.005
[599/1429] Loss: 0.7678 | LR: 0.005
[600/1429] Loss: 0.0444 | LR: 0.005
[601/1429] Loss: 0.0863 | LR: 0.005
[602/1429] Loss: 0.5939 | LR: 0.005
[603/1429] Loss: 0.1039 | LR: 0.005
[604/1429] Loss: 0.2101 | LR: 0.005
[605/1429] Loss: 0.7779 | LR: 0.005
[606/1429] Loss: 0.1862 | LR: 0.005
[607/1429] Loss: 0.3574 | LR: 0.005
[608/1429] Loss: 0.5585 | LR: 0.005
[609/1429] Loss: 0.8499 | LR: 0.005
[610/1429] Loss: 0.3739 | LR: 0.005
[611/1429] Loss: 0.8996 | LR: 0.005
[612/1429] Loss: 0.5095 | LR: 0.005
[613/1429] Loss: 0.8146 | LR: 0.005
[614/1429] Loss: 0.6088 | LR: 0.005
[615/1429] Loss: 0.9656 | LR: 0.005
[616/1429] Loss: 0.8878 | LR: 0.005
[617/1429] Loss: 0.6016 | LR: 0.005
[618/1429] Loss: 0.1044 | LR: 0.005
[619/1429] Loss: 0.6493 | LR: 0.005
[620/1429] Loss: 0.5952 | LR: 0.005
[621/1429] Loss: 0.0327 | LR: 0.005
[622/1429] Loss: 0.135 | LR: 0.005
[623/1429] Loss: 0.5875 | LR: 0.005
[624/1429] Loss: 0.9375 | LR: 0.005
[625/1429] Loss: 0.2784 | LR: 0.005
[626/1429] Loss: 0.88 | LR: 0.005
[627/1429] Loss: 0.5784 | LR: 0.005
[628/1429] Loss: 0.7604 | LR: 0.005
[629/1429] Loss: 0.1043 | LR: 0.005
[630/1429] Loss: 0.8834 | LR: 0.005
[631/1429] Loss: 0.5372 | LR: 0.005
[632/1429] Loss: 0.1963 | LR: 0.005
[633/1429] Loss: 0.7442 | LR: 0.005
[634/1429] Loss: 0.6919 | LR: 0.005
[635/1429] Loss: 0.3746 | LR: 0.005
[636/1429] Loss: 0.1384 | LR: 0.005
[637/1429] Loss: 0.6483 | LR: 0.005
[638/1429] Loss: 0.9592 | LR: 0.005
[639/1429] Loss: 0.3025 | LR: 0.005
[640/1429] Loss: 0.2674 | LR: 0.005
[641/1429] Loss: 0.4101 | LR: 0.005
[642/1429] Loss: 0.5376 | LR: 0.005
[643/1429] Loss: 0.9711 | LR: 0.005
[644/1429] Loss: 0.8636 | LR: 0.005
[645/1429] Loss: 0.8015 | LR: 0.005
[646/1429] Loss: 0.8328 | LR: 0.005
[647/1429] Loss: 0.9911 | LR: 0.005
[648/1429] Loss: 0.1456 | LR: 0.005
[649/1429] Loss: 0.3649 | LR: 0.005
[650/1429] Loss: 0.5371 | LR: 0.005
[651/1429] Loss: 0.0813 | LR: 0.005
[652/1429] Loss: 0.4354 | LR: 0.005
[653/1429] Loss: 0.7756 | LR: 0.005
[654/1429] Loss: 0.676 | LR: 0.005
[655/1429] Loss: 0.1789 | LR: 0.005
[656/1429] Loss: 0.8513 | LR: 0.005
[657/1429] Loss: 0.0317 | LR: 0.005
[658/1429] Loss: 0.5284 | LR: 0.005
[659/1429] Loss: 0.6419 | LR: 0.005
[660/1429] Loss: 0.0066 | LR: 0.005
[661/1429] Loss: 0.4488 | LR: 0.005
[662/1429] Loss: 0.6969 | LR: 0.005
[663/1429] Loss: 0.2326 | LR: 0.005
[664/1429] Loss: 0.7169 | LR: 0.005
[665/1429] Loss: 0.4578 | LR: 0.005
[666/1429] Loss: 0.5369 | LR: 0.005
[667/1429] Loss: 0.0441 | LR: 0.005
[668/1429] Loss: 0.4613 | LR: 0.005
[669/1429] Loss: 0.3281 | LR: 0.005
[670/1429] Loss: 0.7979 | LR: 0.005
[671/1429] Loss: 0.7051 | LR: 0.005
[672/1429] Loss: 0.3978 | LR: 0.005
[673/1429] Loss: 0.5686 | LR: 0.005
[674/1429] Loss: 0.9171 | LR: 0.005
[675/1429] Loss: 0.0282 | LR: 0.005
[676/1429] Loss: 0.4629 | LR: 0.005
[677/1429] Loss: 0.5222 | LR: 0.005
[678/1429] Loss: 0.4501 | LR: 0.005
[679/1429] Loss: 0.5041 | LR: 0.005
[680/1429] Loss: 0.3399 | LR: 0.005
[681/1429] Loss: 0.0497 | LR: 0.005
[682/1429] Loss: 0.8511 | LR: 0.005
[683/1429] Loss: 0.7906 | LR: 0.005
[684/1429] Loss: 0.2736 | LR: 0.005
[685/1429] Loss: 0.5226 | LR: 0.005
[686/1429] Loss: 0.4187 | LR: 0.005
[687/1429] Loss: 0.5521 | LR: 0.005
[688/1429] Loss: 0.7636 | LR: 0.005
[689/1429] Loss: 0.4758 | LR: 0.005
[690/1429] Loss: 0.9785 | LR: 0.005
[691/1429] Loss: 0.6815 | LR: 0.005
[692/1429] Loss: 0.6235 | LR: 0.005
[693/1429] Loss: 0.9091 | LR: 0.005
[694/1429] Loss: 0.7753 | LR: 0.005
[695/1429] Loss: 0.5652 | LR: 0.005
[696/1429] Loss: 0.1872 | LR: 0.005
[697/1429] Loss: 0.1806 | LR: 0.005
[698/1429] Loss: 0.4653 | LR: 0.005
[699/1429] Loss: 0.5604 | LR: 0.005
[700/1429] Loss: 0.1286 | LR: 0.005
[701/1429] Loss: 0.8252 | LR: 0.005
[702/1429] Loss: 0.6969 | LR: 0.005
[703/1429] Loss: 0.7132 | LR: 0.005
[704/1429] Loss: 0.0418 | LR: 0.005
[705/1429] Loss: 0.3389 | LR: 0.005
[706/1429] Loss: 0.3387 | LR: 0.005
[707/1429] Loss: 0.9087 | LR: 0.005
[708/1429] Loss: 0.71 | LR: 0.005
[709/1429] Loss: 0.4249 | LR: 0.005
[710/1429] Loss: 0.4055 | LR: 0.005
[711/1429] Loss: 0.8025 | LR: 0.005
[712/1429] Loss: 0.2759 | LR: 0.005
[713/1429] Loss: 0.8533 | LR: 0.005
[714/1429] Loss: 0.2904 | LR: 0.005
[715/1429] Loss: 0.3907 | LR: 0.005
[716/1429] Loss: 0.7459 | LR: 0.005
[717/1429] Loss: 0.4223 | LR: 0.005
[718/1429] Loss: 0.5206 | LR: 0.005
[719/1429] Loss: 0.7332 | LR: 0.005
[720/1429] Loss: 0.0711 | LR: 0.005
[721/1429] Loss: 0.9089 | LR: 0.005
[722/1429] Loss: 0.3103 | LR: 0.005
[723/1429] Loss: 0.3155 | LR: 0.005
[724/1429] Loss: 0.9774 | LR: 0.005
[725/1429] Loss: 0.6395 | LR: 0.005
[726/1429] Loss: 0.3163 | LR: 0.005
[727/1429] Loss: 0.0924 | LR: 0.005
[728/1429] Loss: 0.7456 | LR: 0.005
[729/1429] Loss: 0.1624 | LR: 0.005
[730/1429] Loss: 0.4206 | LR: 0.005
[731/1429] Loss: 0.2996 | LR: 0.005
[732/1429] Loss: 0.8908 | LR: 0.005
[733/1429] Loss: 0.4257 | LR: 0.005
[734/1429] Loss: 0.175 | LR: 0.005
[735/1429] Loss: 0.6724 | LR: 0.005
[736/1429] Loss: 0.0584 | LR: 0.005
[737/1429] Loss: 0.7525 | LR: 0.005
[738/1429] Loss: 0.567 | LR: 0.005
[739/1429] Loss: 0.9304 | LR: 0.005
[740/1429] Loss: 0.3613 | LR: 0.005
[741/1429] Loss: 0.3144 | LR: 0.005
[742/1429] Loss: 0.0056 | LR: 0.005
[743/1429] Loss: 0.2451 | LR: 0.005
[744/1429] Loss: 0.08 | LR: 0.005
[745/1429] Loss: 0.5643 | LR: 0.005
[746/1429] Loss: 0.2343 | LR: 0.005
[747/1429] Loss: 0.6032 | LR: 0.005
[748/1429] Loss: 0.6284 | LR: 0.005
[749/1429] Loss: 0.6449 | LR: 0.005
[750/1429] Loss: 0.5709 | LR: 0.005
[751/1429] Loss: 0.0018 | LR: 0.005
[752/1429] Loss: 0.2152 | LR: 0.005
[753/1429] Loss: 0.0368 | LR: 0.005
[754/1429] Loss: 0.3154 | LR: 0.005
[755/1429] Loss: 0.8049 | LR: 0.005
[756/1429] Loss: 0.7122 | LR: 0.005
[757/1429] Loss: 0.0384 | LR: 0.005
[758/1429] Loss: 0.04 | LR: 0.005
[759/1429] Loss: 0.8559 | LR: 0.005
[760/1429] Loss: 0.1062 | LR: 0.005
[761/1429] Loss: 0.3179 | LR: 0.005
[762/1429] Loss: 0.1883 | LR: 0.005
[763/1429] Loss: 0.4256 | LR: 0.005
[764/1429] Loss: 0.2741 | LR: 0.005
[765/1429] Loss: 0.5016 | LR: 0.005
[766/1429] Loss: 0.5825 | LR: 0.005
[767/1429] Loss: 0.8492 | LR: 0.005
[768/1429] Loss: 0.7808 | LR: 0.005
[769/1429] Loss: 0.1735 | LR: 0.005
[770/1429] Loss: 0.604 | LR: 0.005
[771/1429] Loss: 0.1088 | LR: 0.005
[772/1429] Loss: 0.7338 | LR: 0.005
[773/1429] Loss: 0.813 | LR: 0.005
[774/1429] Loss: 0.9131 | LR: 0.005
[775/1429] Loss: 0.8888 | LR: 0.005
[776/1429] Loss: 0.1466 | LR: 0.005
[777/1429] Loss: 0.2032 | LR: 0.005
[778/1429] Loss: 0.9645 | LR: 0.005
[779/1429] Loss: 0.408 | LR: 0.005
[780/1429] Loss: 0.992 | LR: 0.005
[781/1429] Loss: 0.3796 | LR: 0.005
[782/1429] Loss: 0.4783 | LR: 0.005
[783/1429] Loss: 0.5006 | LR: 0.005
[784/1429] Loss: 0.2801 | LR: 0.005
[785/1429] Loss: 0.5435 | LR: 0.005
[786/1429] Loss: 0.3542 | LR: 0.005
[787/1429] Loss: 0.7925 | LR: 0.005
[788/1429] Loss: 0.7266 | LR: 0.005
[789/1429] Loss: 0.7 | LR: 0.005
[790/1429] Loss: 0.9803 | LR: 0.005
[791/1429] Loss: 0.3013 | LR: 0.005
[792/1429] Loss: 0.943 | LR: 0.005
[793/1429] Loss: 0.3665 | LR: 0.005
[794/1429] Loss: 0.6607 | LR: 0.005
[795/1429] Loss: 0.6514 | LR: 0.005
[796/1429] Loss: 0.948 | LR: 0.005
[797/1429] Loss: 0.2987 | LR: 0.005
[798/1429] Loss: 0.7628 | LR: 0.005
[799/1429] Loss: 0.8544 | LR: 0.005
[800/1429] Loss: 0.8728 | LR: 0.005
[801/1429] Loss: 0.1686 | LR: 0.005
[802/1429] Loss: 0.0232 | LR: 0.005
[803/1429] Loss: 0.1121 | LR: 0.005
[804/1429] Loss: 0.4546 | LR: 0.005
[805/1429] Loss: 0.6723 | LR: 0.005
[806/1429] Loss: 0.5336 | LR: 0.005
[807/1429] Loss: 0.6399 | LR: 0.005
[808/1429] Loss: 0.5167 | LR: 0.005
[809/1429] Loss: 0.9361 | LR: 0.005
[810/1429] Loss: 0.4401 | LR: 0.005
[811/1429] Loss: 0.6549 | LR: 0.005
[812/1429] Loss: 0.2517 | LR: 0.005
[813/1429] Loss: 0.4572 | LR: 0.005
[814/1429] Loss: 0.5222 | LR: 0.005
[815/1429] Loss: 0.0694 | LR: 0.005
[816/1429] Loss: 0.3891 | LR: 0.005
[817/1429] Loss: 0.5422 | LR: 0.005
[818/1429] Loss: 0.0205 | LR: 0.005
[819/1429] Loss: 0.7846 | LR: 0.005
[820/1429] Loss: 0.0256 | LR: 0.005
[821/1429] Loss: 0.2836 | LR: 0.005
[822/1429] Loss: 0.0156 | LR: 0.005
[823/1429] Loss: 0.0235 | LR: 0.005
[824/1429] Loss: 0.474 | LR: 0.005
[825/1429] Loss: 0.6822 | LR: 0.005
[826/1429] Loss: 0.8677 | LR: 0.005
[827/1429] Loss: 0.8106 | LR: 0.005
[828/1429] Loss: 0.0043 | LR: 0.005
[829/1429] Loss: 0.048 | LR: 0.005
[830/1429] Loss: 0.2455 | LR: 0.005
[831/1429] Loss: 0.7904 | LR: 0.005
[832/1429] Loss: 0.6609 | LR: 0.005
[833/1429] Loss: 0.304 | LR: 0.005
[834/1429] Loss: 0.8726 | LR: 0.005
[835/1429] Loss: 0.6995 | LR: 0.005
[836/1429] Loss: 0.0057 | LR: 0.005
[837/1429] Loss: 0.0453 | LR: 0.005
[838/1429] Loss: 0.8298 | LR: 0.005
[839/1429] Loss: 0.3255 | LR: 0.005
[840/1429] Loss: 0.7462 | LR: 0.005
[841/1429] Loss: 0.2702 | LR: 0.005
[842/1429] Loss: 0.8205 | LR: 0.005
[843/1429] Loss: 0.058 | LR: 0.005
[844/1429] Loss: 0.5232 | LR: 0.005
[845/1429] Loss: 0.1564 | LR: 0.005
[846/1429] Loss: 0.6346 | LR: 0.005
[847/1429] Loss: 0.9099 | LR: 0.005
[848/1429] Loss: 0.5992 | LR: 0.005
[849/1429] Loss: 0.3198 | LR: 0.005
[850/1429] Loss: 0.5871 | LR: 0.005
[851/1429] Loss: 0.331 | LR: 0.005
[852/1429] Loss: 0.9179 | LR: 0.005
[853/1429] Loss: 0.8834 | LR: 0.005
[854/1429] Loss: 0.8248 | LR: 0.005
[855/1429] Loss: 0.4339 | LR: 0.005
[856/1429] Loss: 0.2273 | LR: 0.005
[857/1429] Loss: 0.0278 | LR: 0.005
[858/1429] Loss: 0.3046 | LR: 0.005
[859/1429] Loss: 0.1014 | LR: 0.005
[860/1429] Loss: 0.3551 | LR: 0.005
[861/1429] Loss: 0.2063 | LR: 0.005
[862/1429] Loss: 0.0855 | LR: 0.005
[863/1429] Loss: 0.7117 | LR: 0.005
[864/1429] Loss: 0.4494 | LR: 0.005
[865/1429] Loss: 0.5969 | LR: 0.005
[866/1429] Loss: 0.8723 | LR: 0.005
[867/1429] Loss: 0.9189 | LR: 0.005
[868/1429] Loss: 0.4931 | LR: 0.005
[869/1429] Loss: 0.279 | LR: 0.005
[870/1429] Loss: 0.7851 | LR: 0.005
[871/1429] Loss: 0.1088 | LR: 0.005
[872/1429] Loss: 0.7323 | LR: 0.005
[873/1429] Loss: 0.6164 | LR: 0.005
[874/1429] Loss: 0.5833 | LR: 0.005
[875/1429] Loss: 0.2218 | LR: 0.005
[876/1429] Loss: 0.7175 | LR: 0.005
[877/1429] Loss: 0.9449 | LR: 0.005
[878/1429] Loss: 0.9447 | LR: 0.005
[879/1429] Loss: 0.2227 | LR: 0.005
[880/1429] Loss: 0.3873 | LR: 0.005
[881/1429] Loss: 0.3526 | LR: 0.005
[882/1429] Loss: 0.6918 | LR: 0.005
[883/1429] Loss: 0.6992 | LR: 0.005
[884/1429] Loss: 0.1041 | LR: 0.005
[885/1429] Loss: 0.9453 | LR: 0.005
[886/1429] Loss: 0.046 | LR: 0.005
[887/1429] Loss: 0.4525 | LR: 0.005
[888/1429] Loss: 0.5751 | LR: 0.005
[889/1429] Loss: 0.5428 | LR: 0.005
[890/1429] Loss: 0.7445 | LR: 0.005
[891/1429] Loss: 0.6742 | LR: 0.005
[892/1429] Loss: 0.2913 | LR: 0.005
[893/1429] Loss: 0.2129 | LR: 0.005
[894/1429] Loss: 0.3142 | LR: 0.005
[895/1429] Loss: 0.0446 | LR: 0.005
[896/1429] Loss: 0.8852 | LR: 0.005
[897/1429] Loss: 0.4147 | LR: 0.005
[898/1429] Loss: 0.9537 | LR: 0.005
[899/1429] Loss: 0.018 | LR: 0.005
[900/1429] Loss: 0.7359 | LR: 0.005
[901/1429] Loss: 0.0943 | LR: 0.005
[902/1429] Loss: 0.3215 | LR: 0.005
[903/1429] Loss: 0.03 | LR: 0.005
[904/1429] Loss: 0.2293 | LR: 0.005
[905/1429] Loss: 0.6677 | LR: 0.005
[906/1429] Loss: 0.7856 | LR: 0.005
[907/1429] Loss: 0.384 | LR: 0.005
[908/1429] Loss: 0.2101 | LR: 0.005
[909/1429] Loss: 0.6205 | LR: 0.005
[910/1429] Loss: 0.1493 | LR: 0.005
[911/1429] Loss: 0.8942 | LR: 0.005
[912/1429] Loss: 0.3727 | LR: 0.005
[913/1429] Loss: 0.7932 | LR: 0.005
[914/1429] Loss: 0.7069 | LR: 0.005
[915/1429] Loss: 0.0391 | LR: 0.005
[916/1429] Loss: 0.1299 | LR: 0.005
[917/1429] Loss: 0.4026 | LR: 0.005
[918/1429] Loss: 0.2517 | LR: 0.005
[919/1429] Loss: 0.955 | LR: 0.005
[920/1429] Loss: 0.0553 | LR: 0.005
[921/1429] Loss: 0.3653 | LR: 0.005
[922/1429] Loss: 0.1424 | LR: 0.005
[923/1429] Loss: 0.4273 | LR: 0.005
[924/1429] Loss: 0.8269 | LR: 0.005
[925/1429] Loss: 0.5828 | LR: 0.005
[926/1429] Loss: 0.0546 | LR: 0.005
[927/1429] Loss: 0.7929 | LR: 0.005
[928/1429] Loss: 0.8872 | LR: 0.005
[929/1429] Loss: 0.3434 | LR: 0.005
[930/1429] Loss: 0.7921 | LR: 0.005
[931/1429] Loss: 0.1584 | LR: 0.005
[932/1429] Loss: 0.8473 | LR: 0.005
[933/1429] Loss: 0.1251 | LR: 0.005
[934/1429] Loss: 0.2143 | LR: 0.005
[935/1429] Loss: 0.5828 | LR: 0.005
[936/1429] Loss: 0.2987 | LR: 0.005
[937/1429] Loss: 0.4152 | LR: 0.005
[938/1429] Loss: 0.9953 | LR: 0.005
[939/1429] Loss: 0.8852 | LR: 0.005
[940/1429] Loss: 0.3742 | LR: 0.005
[941/1429] Loss: 0.7714 | LR: 0.005
[942/1429] Loss: 0.9159 | LR: 0.005
[943/1429] Loss: 0.9807 | LR: 0.005
[944/1429] Loss: 0.8617 | LR: 0.005
[945/1429] Loss: 0.4163 | LR: 0.005
[946/1429] Loss: 0.628 | LR: 0.005
[947/1429] Loss: 0.0652 | LR: 0.005
[948/1429] Loss: 0.1649 | LR: 0.005
[949/1429] Loss: 0.3261 | LR: 0.005
[950/1429] Loss: 0.1487 | LR: 0.005
[951/1429] Loss: 0.5085 | LR: 0.005
[952/1429] Loss: 0.7047 | LR: 0.005
[953/1429] Loss: 0.3382 | LR: 0.005
[954/1429] Loss: 0.983 | LR: 0.005
[955/1429] Loss: 0.7528 | LR: 0.005
[956/1429] Loss: 0.761 | LR: 0.005
[957/1429] Loss: 0.7927 | LR: 0.005
[958/1429] Loss: 0.1718 | LR: 0.005
[959/1429] Loss: 0.8035 | LR: 0.005
[960/1429] Loss: 0.1253 | LR: 0.005
[961/1429] Loss: 0.4067 | LR: 0.005
[962/1429] Loss: 0.9975 | LR: 0.005
[963/1429] Loss: 0.6162 | LR: 0.005
[964/1429] Loss: 0.6921 | LR: 0.005
[965/1429] Loss: 0.1827 | LR: 0.005
[966/1429] Loss: 0.1665 | LR: 0.005
[967/1429] Loss: 0.1486 | LR: 0.005
[968/1429] Loss: 0.6231 | LR: 0.005
[969/1429] Loss: 0.5895 | LR: 0.005
[970/1429] Loss: 0.9982 | LR: 0.005
[971/1429] Loss: 0.5058 | LR: 0.005
[972/1429] Loss: 0.6743 | LR: 0.005
[973/1429] Loss: 0.7333 | LR: 0.005
[974/1429] Loss: 0.1758 | LR: 0.005
[975/1429] Loss: 0.0729 | LR: 0.005
[976/1429] Loss: 0.3716 | LR: 0.005
[977/1429] Loss: 0.1792 | LR: 0.005
[978/1429] Loss: 0.1067 | LR: 0.005
[979/1429] Loss: 0.6759 | LR: 0.005
[980/1429] Loss: 0.9056 | LR: 0.005
[981/1429] Loss: 0.7046 | LR: 0.005
[982/1429] Loss: 0.9281 | LR: 0.005
[983/1429] Loss: 0.7 | LR: 0.005
[984/1429] Loss: 0.7851 | LR: 0.005
[985/1429] Loss: 0.6538 | LR: 0.005
[986/1429] Loss: 0.6318 | LR: 0.005
[987/1429] Loss: 0.7051 | LR: 0.005
[988/1429] Loss: 0.5193 | LR: 0.005
[989/1429] Loss: 0.8998 | LR: 0.005
[990/1429] Loss: 0.8555 | LR: 0.005
[991/1429] Loss: 0.2686 | LR: 0.005
[992/1429] Loss: 0.5085 | LR: 0.005
[993/1429] Loss: 0.816 | LR: 0.005
[994/1429] Loss: 0.4009 | LR: 0.005
[995/1429] Loss: 0.6881 | LR: 0.005
[996/1429] Loss: 0.4045 | LR: 0.005
[997/1429] Loss: 0.0562 | LR: 0.005
[998/1429] Loss: 0.7906 | LR: 0.005
[999/1429] Loss: 0.4354 | LR: 0.005
[1000/1429] Loss: 0.5887 | LR: 0.005
[1001/1429] Loss: 0.5468 | LR: 0.005
[1002/1429] Loss: 0.7982 | LR: 0.005
[1003/1429] Loss: 0.7717 | LR: 0.005
[1004/1429] Loss: 0.7318 | LR: 0.005
[1005/1429] Loss: 0.4101 | LR: 0.005
[1006/1429] Loss: 0.3382 | LR: 0.005
[1007/1429] Loss: 0.6994 | LR: 0.005
[1008/1429] Loss: 0.0737 | LR: 0.005
[1009/1429] Loss: 0.0235 | LR: 0.005
[1010/1429] Loss: 0.7021 | LR: 0.005
[1011/1429] Loss: 0.6091 | LR: 0.005
[1012/1429] Loss: 0.4195 | LR: 0.005
[1013/1429] Loss: 0.5703 | LR: 0.005
[1014/1429] Loss: 0.187 | LR: 0.005
[1015/1429] Loss: 0.3388 | LR: 0.005
[1016/1429] Loss: 0.4155 | LR: 0.005
[1017/1429] Loss: 0.6446 | LR: 0.005
[1018/1429] Loss: 0.0384 | LR: 0.005
[1019/1429] Loss: 0.2878 | LR: 0.005
[1020/1429] Loss: 0.1422 | LR: 0.005
[1021/1429] Loss: 0.9467 | LR: 0.005
